t,J1,J2,J3,J4,J5,J6
8.282828282828281985e+00,-1.936030983924865723e+00,3.566261529922485352e-01,6.612356007099151611e-02,-1.927862524986267090e+00,-1.937506794929504395e+00,1.121488690376281738e+00
8.383838383838384090e+00,-1.805222749710083008e+00,3.325306773185729980e-01,6.165591627359390259e-02,-1.797606229782104492e+00,-1.806598901748657227e+00,1.045715093612670898e+00
8.484848484848484418e+00,-1.665952682495117188e+00,3.068764507770538330e-01,5.689925700426101685e-02,-1.658923864364624023e+00,-1.667222738265991211e+00,9.650399088859558105e-01
8.585858585858586522e+00,-1.520336031913757324e+00,2.800531685352325439e-01,5.192584171891212463e-02,-1.513921499252319336e+00,-1.521494984626770020e+00,8.806882500648498535e-01
8.686868686868686851e+00,-1.370488524436950684e+00,2.524505257606506348e-01,4.680792242288589478e-02,-1.364706277847290039e+00,-1.371533274650573730e+00,7.938857674598693848e-01
8.787878787878787179e+00,-1.218525409698486328e+00,2.244582027196884155e-01,4.161774367094039917e-02,-1.213384270668029785e+00,-1.219454288482666016e+00,7.058577537536621094e-01
8.888888888888889284e+00,-1.066562414169311523e+00,1.964659094810485840e-01,3.642757236957550049e-02,-1.062062382698059082e+00,-1.067375421524047852e+00,6.178298592567443848e-01
8.989898989898989612e+00,-9.167146682739257812e-01,1.688632369041442871e-01,3.130964562296867371e-02,-9.128469228744506836e-01,-9.174134731292724609e-01,5.310272574424743652e-01
9.090909090909089940e+00,-7.710981369018554688e-01,1.420399546623229980e-01,2.633622661232948303e-02,-7.678446769714355469e-01,-7.716859579086303711e-01,4.466755986213684082e-01
9.191919191919192045e+00,-6.318281888961791992e-01,1.163857579231262207e-01,2.157957851886749268e-02,-6.291624307632446289e-01,-6.323097944259643555e-01,3.660004138946533203e-01
9.292929292929292373e+00,-5.010198354721069336e-01,9.229025244712829590e-02,1.711191982030868530e-02,-4.989058971405029297e-01,-5.014016628265380859e-01,2.902268171310424805e-01
9.393939393939394478e+00,-3.807892799377441406e-01,7.014319300651550293e-02,1.300554722547531128e-02,-3.791825771331787109e-01,-3.810794353485107422e-01,2.205805778503417969e-01
9.494949494949494806e+00,-2.732517719268798828e-01,5.033427476882934570e-02,9.332686662673950195e-03,-2.720987796783447266e-01,-2.734599113464355469e-01,1.582870483398437500e-01
9.595959595959595134e+00,-1.805222034454345703e-01,3.325307369232177734e-02,6.165593862533569336e-03,-1.797606945037841797e-01,-1.806600093841552734e-01,1.045715808868408203e-01
9.696969696969697239e+00,-1.047170162200927734e-01,1.928937435150146484e-02,3.576524555683135986e-03,-1.042752265930175781e-01,-1.047968864440917969e-01,6.065964698791503906e-02
9.797979797979797567e+00,-4.795122146606445312e-02,8.832871913909912109e-03,1.637741923332214355e-03,-4.774904251098632812e-02,-4.798793792724609375e-02,2.777683734893798828e-02
9.898989898989899672e+00,-1.234030723571777344e-02,2.273142337799072266e-03,4.214793443679809570e-04,-1.228833198547363281e-02,-1.234984397888183594e-02,7.148385047912597656e-03
1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
