t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
7.777777777777777679e+00,4.467926621437072754e-01,-8.230134099721908569e-02,-1.525983959436416626e-02,4.449075758457183838e-01,4.471332430839538574e-01,-2.588145136833190918e-01
7.878787878787878896e+00,6.397258043289184570e-01,-1.178405508399009705e-01,-2.184931561350822449e-02,6.370267271995544434e-01,6.402134895324707031e-01,-3.705753386020660400e-01
7.979797979797979224e+00,8.123502731323242188e-01,-1.496388018131256104e-01,-2.774516120553016663e-02,8.089228868484497070e-01,8.129695057868957520e-01,-4.705718159675598145e-01
8.080808080808081328e+00,9.646658897399902344e-01,-1.776960641145706177e-01,-3.294737637042999268e-02,9.605957865715026855e-01,9.654012918472290039e-01,-5.588039755821228027e-01
8.181818181818181657e+00,1.096672773361206055e+00,-2.020123749971389771e-01,-3.745596855878829956e-02,1.092045903205871582e+00,1.097508788108825684e+00,-6.352719664573669434e-01
8.282828282828281985e+00,1.208371043205261230e+00,-2.225877344608306885e-01,-4.127093032002449036e-02,1.203272819519042969e+00,1.209292173385620117e+00,-6.999756097793579102e-01
8.383838383838384090e+00,1.299760341644287109e+00,-2.394220530986785889e-01,-4.439225792884826660e-02,1.294276475906372070e+00,1.300751209259033203e+00,-7.529149055480957031e-01
8.484848484848484418e+00,1.370841145515441895e+00,-2.525154948234558105e-01,-4.681996256113052368e-02,1.365057229995727539e+00,1.371886014938354492e+00,-7.940899729728698730e-01
8.585858585858586522e+00,1.421612977981567383e+00,-2.618678808212280273e-01,-4.855403304100036621e-02,1.415614843368530273e+00,1.422696590423583984e+00,-8.235006332397460938e-01
8.686868686868686851e+00,1.452076077461242676e+00,-2.674793601036071777e-01,-4.959447309374809265e-02,1.445949554443359375e+00,1.453182935714721680e+00,-8.411471247673034668e-01
8.787878787878787179e+00,1.462230443954467773e+00,-2.693498432636260986e-01,-4.994129389524459839e-02,1.456061124801635742e+00,1.463345170021057129e+00,-8.470293283462524414e-01
